"","age","college","male_num","AI_trust_num","Task_diff_num","Dmn_know_a_num","Dmn_know_p_num","atn_ch1_num","atn_ch2_num","atn_ch3_num","atn_ch_sum","atn_ch","Participant","Image","accuracy","confidence","time_taken","AI_use","AI","Bar","Group","animal"
"1419",31,1,1,4,4,0.8,0,1,1,1,3,1,"R_1K3CAo2kTuUk5pJ","Hen",0,0.2,5.234,NA,0,0,"No_AI",0
"1420",21,0,0,2,2,0.4,0.4,1,1,1,3,1,"R_2aY973l52plt7Bv","Hen",0,0.6,5.836,NA,0,0,"No_AI",0
"1421",23,0,1,2,3,0.4,0.2,1,1,1,3,1,"R_1N2EC9A3NcCumLn","Hen",0,0.6,8.78,NA,0,0,"No_AI",0
"1422",26,1,1,2,5,0,0,1,1,1,3,1,"R_UxNdIEuBcSD4Jnr","Hen",0,0,10.474,NA,0,0,"No_AI",0
"1423",22,1,1,2,4,0.4,0,1,1,1,3,1,"R_9XEw40pHMWQvsel","Hen",1,0,58.546,NA,0,0,"No_AI",0
"1424",46,1,0,5,2,0.4,0.2,1,1,1,3,1,"R_2ClcZpBJkRng4bF","Hen",1,0,14.97,NA,0,0,"No_AI",0
"1425",26,1,0,2,3,0.4,0.2,1,0,1,2,0,"R_w7z6QyyjQbmgn4t","Hen",0,0,6.236,NA,0,0,"No_AI",0
"1426",25,1,0,4,4,0.4,0,1,1,1,3,1,"R_0CEZexeez6PmpY5","Hen",0,0.6,7.167,NA,0,0,"No_AI",0
"1427",33,1,1,2,2,0.4,0.2,1,1,1,3,1,"R_wZSfcAGv5NaiceJ","Hen",0,0.2,6.325,NA,0,0,"No_AI",0
"1428",41,0,1,4,4,0.2,0,1,1,1,3,1,"R_uknfXYnH7IEu6xb","Hen",0,0.4,11.873,NA,0,0,"No_AI",0
"1429",30,0,1,3,2,0.4,0.4,1,0,1,2,0,"R_3KwJ0CY6mYNnCWX","Hen",0,0.2,11.405,NA,0,0,"No_AI",0
"1430",23,0,1,3,2,0.2,0,1,1,1,3,1,"R_2VCRRO3FlQGg4yf","Hen",0,0,10.677,NA,0,0,"No_AI",0
"1431",35,1,0,4,4,0.4,0,1,1,1,3,1,"R_3GllcSVAbWgPJc6","Hen",0,0,11.463,NA,0,0,"No_AI",0
"1432",27,0,1,4,3,0.6,0,1,0,1,2,0,"R_PTHzERZQpfZFYLT","Hen",0,0,14.478,NA,0,0,"No_AI",0
"1433",20,0,0,3,4,0.6,0,1,1,1,3,1,"R_XRkHP28XftIToGZ","Hen",0,0.4,5.589,NA,0,0,"No_AI",0
"1434",59,0,0,1,2,1,0.4,1,1,1,3,1,"R_2Xii2SX9yhNcbdr","Hen",0,0.2,17.971,NA,0,0,"No_AI",0
"1435",23,0,1,4,2,0.4,0.2,1,1,1,3,1,"R_2OOWqGVsHSMpKYP","Hen",0,0.2,8.821,NA,0,0,"No_AI",0
"1436",21,0,1,4,4,0.4,0,1,1,1,3,1,"R_r9FFDydNduScHYZ","Hen",0,0.6,14.729,NA,0,0,"No_AI",0
"1437",22,1,1,3,2,0.4,0.2,1,1,1,3,1,"R_21zzGKM7iwBK4ro","Hen",0,0.2,7.554,NA,0,0,"No_AI",0
"1438",28,0,0,5,4,0.6,0.2,1,1,1,3,1,"R_27xRjOXD126VLMu","Hen",0,0,9.448,NA,0,0,"No_AI",0
"1439",36,1,1,4,4,0.6,0,0,1,1,2,0,"R_1rluEh5Zo5QIoAJ","Hen",0,0,13.447,NA,0,0,"No_AI",0
"1440",25,0,0,2,4,0.8,0.2,1,0,1,2,0,"R_3MDznKTUj3fvOxW","Hen",0,0.2,6.569,NA,0,0,"No_AI",0
"1441",38,0,1,2,3,0.4,0,1,0,1,2,0,"R_1I4rKEIgLpt3GuB","Hen",0,0.4,10.914,NA,0,0,"No_AI",0
"1442",20,0,1,3,2,0.4,0.2,1,1,1,3,1,"R_DpkR6vZ2iL5rMn7","Hen",0,0.6,4.151,NA,0,0,"No_AI",0
"1443",19,0,1,1,4,0.6,0,1,1,1,3,1,"R_1QtlhAsDepwI9RN","Hen",1,0,5.1,NA,0,0,"No_AI",0
"1444",28,1,0,1,4,0.2,0,1,1,1,3,1,"R_1F9rPW57TS2Nz7j","Hen",1,0,8.266,NA,0,0,"No_AI",0
"1445",25,1,1,3,NA,0.6,0.2,1,1,1,3,1,"R_3RkCeoxW3QHvbUE","Hen",0,0.4,9.663,NA,0,0,"No_AI",0
"1446",18,0,0,4,2,0.4,0,1,1,1,3,1,"R_2TEFTZFF7BLVxFe","Hen",0,0.6,4.924,NA,0,0,"No_AI",0
"1447",29,1,1,4,2,0.4,0.4,1,1,1,3,1,"R_27JC9L7yPkmOEt5","Hen",0,0.2,12.269,NA,0,0,"No_AI",0
"1448",30,1,0,4,4,0.6,0,1,1,1,3,1,"R_110gucIytMMzhRT","Hen",0,0.4,7.345,NA,0,0,"No_AI",0
"1449",25,0,0,3,4,0.6,0,1,1,1,3,1,"R_6yDv4POVNnikrzH","Hen",0,0.4,6.121,NA,0,0,"No_AI",0
"1450",20,0,1,2,4,1,0,1,1,1,3,1,"R_3Eh61fVL4wYbZBY","Hen",0,0,13.462,NA,0,0,"No_AI",0
"1451",27,1,1,3,2,0.6,0.2,1,1,1,3,1,"R_1Kfj7417wIlqllb","Hen",0,0,10.777,NA,0,0,"No_AI",0
"1452",37,1,0,4,2,0.6,0.6,1,1,1,3,1,"R_sHJu8Tm2ys4fFsZ","Hen",0,0.4,9.982,NA,0,0,"No_AI",0
"1453",24,1,1,4,4,0.6,0,1,1,1,3,1,"R_31HNMw1wqj2Q5lP","Hen",0,0.2,12.585,NA,0,0,"No_AI",0
"1454",27,1,0,2,4,0.4,0.2,1,1,1,3,1,"R_zVwVCcoJbKqVHyN","Hen",1,0,9.335,NA,0,0,"No_AI",0
"1455",39,1,1,5,2,0.8,0.6,1,1,1,3,1,"R_PGVws6TJenVHYpr","Hen",0,0.2,8.003,NA,0,0,"No_AI",0
"1456",20,0,1,3,4,0,0,1,1,1,3,1,"R_1FG34AxEY8JntO3","Hen",0,0.4,8.635,NA,0,0,"No_AI",0
"1457",32,1,1,4,2,0.2,0,1,1,1,3,1,"R_3dTedqThDLeKo53","Hen",0,0,4.224,NA,0,0,"No_AI",0
"1458",28,1,1,4,2,0.8,0.4,1,1,1,3,1,"R_1PS13gNhqWQkAzM","Hen",1,0,59.258,NA,0,0,"No_AI",0
"1459",41,1,0,3,5,0.2,0,1,1,1,3,1,"R_XRFV1wd3KSh8w7L","Hen",0,0,15.191,NA,0,0,"No_AI",0
"1460",57,0,0,2,4,0.2,0.4,1,0,1,2,0,"R_3D8ybG7SsU7w4jB","Hen",1,0.6,8.118,NA,0,0,"No_AI",0
"1461",40,0,0,4,2,0.4,0.4,1,1,1,3,1,"R_tYXg6mdF9O0QPrX","Hen",0,0.2,25.901,NA,0,0,"No_AI",0
"1462",28,1,1,2,4,0.6,0,1,1,1,3,1,"R_2dmOmqHlo0Qznkx","Hen",0,0.8,5.082,NA,0,0,"No_AI",0
"1463",25,0,0,3,1,0.4,0,1,1,1,3,1,"R_31hMAot4jDSGS6Z","Hen",0,0.6,5.923,NA,0,0,"No_AI",0
"1464",28,1,0,2,4,0.8,0.2,1,0,1,2,0,"R_3e2LsfjPy5BKRbC","Hen",0,0.2,14.141,NA,0,0,"No_AI",0
"1465",21,0,1,4,3,0.6,0.2,1,1,1,3,1,"R_2cCNyQR8fYD8N5U","Hen",0,0.6,7.937,NA,0,0,"No_AI",0
"1466",21,0,1,4,1,0.6,0,1,1,1,3,1,"R_yllLgeMlqTZDhLj","Hen",0,0.2,34.713,NA,0,0,"No_AI",0
"1467",31,0,1,4,2,0.2,0.2,1,0,1,2,0,"R_3m2Z9IOpTigHrSU","Hen",0,0,9.792,NA,0,0,"No_AI",0
"1468",54,1,1,4,4,0.6,0.4,1,0,1,2,0,"R_2RTYSLuS7jIV3VC","Hen",0,0,8.36,NA,0,0,"No_AI",0
"1469",30,1,0,4,2,1,0.4,1,1,1,3,1,"R_2s7kl891Z9GBUWa","Hen",0,0.2,17.686,NA,0,0,"No_AI",0
"1470",48,1,1,4,3,0.2,0,1,0,0,1,0,"R_2Y9h1b2E4GDjGlY","Hen",0,0.2,3.672,NA,0,0,"No_AI",0
"1471",20,0,1,2,4,0.2,0,1,1,1,3,1,"R_2Ynup9mzbRziFag","Hen",0,0.4,11.741,NA,0,0,"No_AI",0
"1472",27,1,0,2,4,0.6,0.2,0,0,1,1,0,"R_1hM6wa9kSUNH1Ep","Hen",0,0.2,108.049,NA,0,0,"No_AI",0
"1473",23,0,1,3,2,0.4,0.2,1,1,1,3,1,"R_3dWI2pcrQ6pgWQW","Hen",0,0.4,5.975,NA,0,0,"No_AI",0
"1474",29,1,0,4,4,0.8,0,1,1,1,3,1,"R_3O0wOumB2iXWwql","Hen",0,0,12.288,NA,0,0,"No_AI",0
"1475",28,1,0,2,4,0.6,0.8,1,1,1,3,1,"R_2rBAY208NsMD2IE","Hen",0,0.8,8.126,NA,0,0,"No_AI",0
"1476",34,1,1,3,4,0.6,0,1,1,1,3,1,"R_3Ei0VFuFY8NRNYI","Hen",0,0,8.175,NA,0,0,"No_AI",0
"1477",25,1,1,2,3,0.4,0.2,1,0,1,2,0,"R_1g2sU5O3CsO3QFi","Hen",0,0.4,5.029,NA,0,0,"No_AI",0
"1478",25,0,0,4,2,0.2,0.4,1,1,1,3,1,"R_3CUcOioBR7jsEmr","Hen",0,0,8.922,NA,0,0,"No_AI",0
"1479",20,0,1,5,2,0.6,0.6,0,1,1,2,0,"R_2VxRm60qNqWMzvG","Hen",0,0.8,8.423,NA,0,0,"No_AI",0
"1480",21,0,1,4,3,0.8,0,1,1,1,3,1,"R_1F5jopdza3Q288l","Hen",1,1,4.923,NA,0,0,"No_AI",0
"1481",22,1,0,5,4,0.4,0,1,0,0,1,0,"R_1JRW0tZ4nfhwGDs","Hen",0,0,5.855,NA,0,0,"No_AI",0
"1482",38,0,1,4,3,0.4,0,1,1,1,3,1,"R_b8ZWwSxP0PUf2y5","Hen",0,0,4.362,NA,0,0,"No_AI",0
"1483",28,0,0,4,2,0.8,0.4,1,1,0,2,0,"R_31KpSuswjU9fRyK","Hen",0,0.2,7.098,NA,0,0,"No_AI",0
"1484",20,0,1,5,4,0,0,1,1,1,3,1,"R_1FbQTuGHERv9hNh","Hen",0,0.4,8.497,NA,0,0,"No_AI",0
"1485",41,0,1,4,4,1,1,1,0,1,2,0,"R_1EWnWzzjUzi0F4p","Hen",1,1,6.926,NA,0,0,"No_AI",0
"1486",21,0,0,2,4,0.6,0.2,1,1,1,3,1,"R_3eHLwPbxKYA02rv","Hen",0,0.4,14.29,NA,0,0,"No_AI",0
"1487",20,0,1,5,4,0.6,0.2,1,1,1,3,1,"R_1lB0UmQ0EKn17Kt","Hen",0,0.6,11.62,NA,0,0,"No_AI",0
"1488",56,1,0,4,4,0.2,0.2,1,0,1,2,0,"R_1Injgg4T1mfn5VB","Hen",0,0.6,19.797,NA,0,0,"No_AI",0
"1489",24,0,1,4,3,0.2,0.2,1,1,1,3,1,"R_UrUGrUYwcUzf9n3","Hen",0,0,6.712,NA,0,0,"No_AI",0
"1490",38,1,1,3,4,0.6,0.6,1,1,1,3,1,"R_x5Rs1GxD4ju4N7r","Hen",0,0.2,7.379,NA,0,0,"No_AI",0
"1491",39,0,1,5,1,0.2,0.4,1,1,1,3,1,"R_2uOLjZoSRPwCzMO","Hen",0,0.2,11.687,NA,0,0,"No_AI",0
"1492",32,1,0,4,2,0.8,0.2,1,1,1,3,1,"R_svqMr55RTvSq9Tb","Hen",1,0.4,7.31,NA,0,0,"No_AI",0
"1493",37,1,0,2,4,0.4,0,1,1,1,3,1,"R_1JVhO3JZuxaPwDj","Hen",1,0.6,6.244,NA,0,0,"No_AI",0
"1494",32,0,1,4,3,0.6,0.4,1,1,1,3,1,"R_2nq062m405bPwLn","Hen",0,0.6,3.373,NA,0,0,"No_AI",0
"1495",29,0,1,4,5,0,0,1,1,1,3,1,"R_3hu8aeWZDOaF2xr","Hen",1,0,15.137,NA,0,0,"No_AI",0
"1496",34,0,1,4,3,0.2,0.2,1,1,1,3,1,"R_1f4bLhhQdj8vfBF","Hen",0,0.4,9.452,NA,0,0,"No_AI",0
"1497",24,1,0,4,2,0.4,0.2,1,1,1,3,1,"R_3QJiOABg22on0Wi","Hen",0,0.6,6.014,NA,0,0,"No_AI",0
"1498",41,1,0,4,2,0.6,0.2,1,1,1,3,1,"R_tQKevyemPIwqr2p","Hen",0,0,11.023,NA,0,0,"No_AI",0
"1499",35,0,1,3,4,0.4,0,1,1,1,3,1,"R_2B8VbVp8QXPiZTJ","Hen",0,0.2,8.916,NA,0,0,"No_AI",0
"1500",32,1,1,4,3,0.4,0,1,1,1,3,1,"R_1PTsrMRaxBVJ3Li","Hen",0,0.2,9.175,NA,0,0,"No_AI",0
"1501",20,0,0,3,4,0.6,0.2,1,1,1,3,1,"R_2fATs8WTUoK2c5C","Hen",0,0,11.769,NA,0,0,"No_AI",0
"1502",36,0,0,4,3,0.6,0.2,1,1,1,3,1,"R_DdTjh74QzXNHIaZ","Hen",0,0,6.768,NA,0,0,"No_AI",0
"1503",34,1,0,2,4,0.4,0,1,1,1,3,1,"R_vITXm5mp1EtaDLP","Hen",0,0,81.395,NA,0,0,"No_AI",0
"1504",20,0,0,4,2,0.6,0.4,1,1,1,3,1,"R_2ZNWWm7JSRn4WSU","Hen",0,0.4,10.252,NA,0,0,"No_AI",0
"1505",36,0,0,5,2,0,0,1,1,0,2,0,"R_2ScxbuZLpxXGhZB","Hen",0,0.8,19.828,NA,0,0,"No_AI",0
"1506",33,1,0,4,4,0.6,0,1,1,1,3,1,"R_6Yktf5yRyYQq5CV","Hen",1,0.2,9.023,NA,0,0,"No_AI",0
"1507",26,1,0,2,3,1,0.2,1,0,0,1,0,"R_2cBhg2q86tKTvOY","Hen",1,0,8.25,NA,0,0,"No_AI",0
"1508",20,0,0,4,4,0.8,0.2,1,1,1,3,1,"R_1fjyKx3MpvlArLz","Hen",0,0.8,9.224,NA,0,0,"No_AI",0
"1509",20,0,0,3,4,0.4,0,1,1,1,3,1,"R_2xUXdzK9YkR2JC7","Hen",0,0.4,8.727,NA,0,0,"No_AI",0
"1510",22,1,0,4,3,0.2,0,1,1,1,3,1,"R_2e4jjNhizs8CCEJ","Hen",1,0,7.364,NA,0,0,"No_AI",0
"1511",31,1,1,4,4,0.4,0.2,1,1,1,3,1,"R_1118Q5jQdKSYqCf","Hen",1,0,14.748,NA,0,0,"No_AI",0
"1512",19,0,1,4,3,0.8,0.4,0,0,0,0,0,"R_3G7XoU6W2Rpc07a","Hen",0,0.6,6.646,NA,0,0,"No_AI",0
"1513",42,1,1,2,4,0.2,0,1,1,1,3,1,"R_1jIjvIpE80Qg7Th","Hen",0,0,4.896,NA,0,0,"No_AI",0
"1514",46,1,0,4,4,0.2,0,1,1,1,3,1,"R_2cvH21TruCbSnrh","Hen",0,0,10.801,NA,0,0,"No_AI",0
"1515",30,0,1,4,3,0.4,0,1,1,1,3,1,"R_3iybB6S0OqfYsir","Hen",0,0.2,13.016,NA,0,0,"No_AI",0
"1516",23,0,1,5,2,0.6,0.4,1,1,1,3,1,"R_w6tKRNDOUb7NFSN","Hen",0,0.6,14.509,NA,0,0,"No_AI",0
"1517",56,0,1,1,1,0.2,0,1,1,1,3,1,"R_3Pdx2J4VK1deDv2","Hen",1,0.8,15.071,NA,0,0,"No_AI",0
"1518",18,0,1,5,2,0.4,0,1,1,1,3,1,"R_3rY7Dy21ENawstb","Hen",1,0.4,9.401,NA,0,0,"No_AI",0
"1519",30,1,0,2,2,1,0,1,0,1,2,0,"R_3kFYnZ6hDbkfb3c","Hen",0,0.6,12.123,NA,0,0,"No_AI",0
"1520",22,1,1,4,4,0.4,0,1,1,1,3,1,"R_3fv10VMtORusggP","Hen",1,0.8,18.324,NA,0,0,"No_AI",0
"1521",36,1,1,2,4,0.2,0,1,1,1,3,1,"R_2tJQLagG2M6QdOa","Hen",0,0.2,7.261,NA,0,0,"No_AI",0
"1522",27,0,0,3,4,0.6,0.4,1,0,1,2,0,"R_1OUhaHX2ruEcKJT","Hen",1,0,7.578,NA,0,0,"No_AI",0
"1523",38,1,0,4,5,0.2,0,1,1,1,3,1,"R_1Q48jAD4pTY0iwE","Hen",0,0,9.865,NA,0,0,"No_AI",0
"1524",27,1,1,4,5,0.2,0,1,1,1,3,1,"R_29ay5nG6FZMFmIO","Hen",0,0.2,10.268,NA,0,0,"No_AI",0
"1525",20,0,0,2,2,0.6,0,1,1,1,3,1,"R_1kZXPjgdTdh1AjP","Hen",1,0.2,28.615,NA,0,0,"No_AI",0
"1526",23,1,0,2,4,0.4,0,1,1,1,3,1,"R_SMYK1tVcbNmEcTL","Hen",0,0,36.168,NA,0,0,"No_AI",0
"1527",36,1,1,4,4,0.4,0,1,1,1,3,1,"R_1pVVZ3s1CXu4QaD","Hen",0,0.4,25.902,NA,0,0,"No_AI",0
"1528",18,0,0,2,4,0.2,0.4,1,1,1,3,1,"R_1gdxr3201bY7lCK","Hen",1,0.8,25.96,NA,0,0,"No_AI",0
"1529",22,1,0,4,4,0.4,0.2,1,1,1,3,1,"R_3OcZLD9v026y7mT","Hen",0,0.2,15.153,NA,0,0,"No_AI",0
"1530",18,0,1,5,4,0.4,0.4,1,1,1,3,1,"R_2DSqmhukIDHwKq0","Hen",0,0.4,8.053,NA,0,0,"No_AI",0
"1531",31,0,0,5,4,0.2,0,1,1,1,3,1,"R_2S2MzXJuLzJTOFy","Hen",0,0.4,7.006,NA,0,0,"No_AI",0
"1532",39,1,0,4,2,0.4,0.2,1,1,1,3,1,"R_1nOZBpHU8HVRcH4","Hen",0,0.2,8.097,NA,0,0,"No_AI",0
"1533",38,1,1,4,4,0.8,0.2,1,0,0,1,0,"R_3PN5vXNaw42oN8v","Hen",0,0.8,5.588,NA,0,0,"No_AI",0
"1534",21,0,0,4,3,0.2,0.2,1,1,1,3,1,"R_6s2aZB6FLy5MkCt","Hen",0,0.2,8.184,NA,0,0,"No_AI",0
"1535",52,1,0,4,4,0.4,0.2,1,1,1,3,1,"R_115550r3jsDbEz3","Hen",0,0,18.693,NA,0,0,"No_AI",0
"1536",26,1,0,4,4,0.4,0.2,1,1,1,3,1,"R_3RykCmjgM2Us0yf","Hen",0,0.4,33.473,NA,0,0,"No_AI",0
"1537",36,1,1,2,2,0.6,0,0,1,1,2,0,"R_2QMz6qy0Rw9fREh","Hen",1,0.8,3.708,NA,0,0,"No_AI",0
"1538",31,0,1,4,4,0.6,0.2,1,0,0,1,0,"R_2OIUJ9msNibA5yl","Hen",0,0.4,5.207,NA,0,0,"No_AI",0
"1539",27,0,1,4,2,0.6,0.4,0,1,1,2,0,"R_3sdHLxIfsyO8mug","Hen",0,0.4,6.281,NA,0,0,"No_AI",0
"1540",38,0,1,4,2,0.6,0.4,1,1,1,3,1,"R_2agDKb9RVaB7Fmr","Hen",1,0.2,10.834,NA,0,0,"No_AI",0
"1541",51,1,0,2,4,0.4,0.2,1,1,1,3,1,"R_3ERXkInRZ4NtkC1","Hen",1,0.4,9.874,NA,0,0,"No_AI",0
"1542",23,1,0,2,4,0.4,0,1,1,1,3,1,"R_wYU8Ay6n4JYZCWl","Hen",0,0.2,4.683,NA,0,0,"No_AI",0
"1543",32,0,0,4,3,0.8,0,1,0,1,2,0,"R_3kjGeZPZPhdUmWe","Hen",1,0,10.389,NA,0,0,"No_AI",0
"1544",50,0,1,5,2,1,0.6,1,0,1,2,0,"R_2YxhIfMLMuBu5Yw","Hen",0,0.4,25.988,NA,0,0,"No_AI",0
"1545",55,1,1,5,5,0.2,0.2,1,0,1,2,0,"R_2ygfLUFaggmBQaK","Hen",1,0,12.652,NA,0,0,"No_AI",0
"1546",21,1,1,4,3,0.6,0,1,1,1,3,1,"R_2TYkTN8cgPC5ukE","Hen",0,0.6,4.657,NA,0,0,"No_AI",0
"1547",41,0,0,4,2,0.8,0,1,1,1,3,1,"R_p3rnbbpcsldDCsp","Hen",1,0,80.425,NA,0,0,"No_AI",0
"1548",28,0,0,4,4,0.4,0,1,1,1,3,1,"R_2sdpWvbS4vVLQYY","Hen",0,0,10.601,NA,0,0,"No_AI",0
"1549",31,1,0,1,4,0.8,0.6,1,1,1,3,1,"R_bCuE4HUBiyUmrmx","Hen",0,0.4,5.776,NA,0,0,"No_AI",0
"1550",23,1,0,2,4,0,0,1,1,1,3,1,"R_vGrVNIqJgvPHmYp","Hen",0,0.2,7.151,NA,0,0,"No_AI",0
"1551",42,1,0,NA,3,0.6,0.2,1,1,1,3,1,"R_9TvQFQN6JowGJbz","Hen",1,0.6,9.502,NA,0,0,"No_AI",0
"1552",20,0,0,2,4,0.2,0.2,1,1,1,3,1,"R_2fjJvTfW1wxZm0c","Hen",1,0.6,79.866,NA,0,0,"No_AI",0
"1553",19,0,0,4,2,0.6,0.6,1,1,1,3,1,"R_3KMw41QeLaG8F5G","Hen",1,0.6,10.369,NA,0,0,"No_AI",0
"1554",28,0,0,4,4,0.4,0,1,1,1,3,1,"R_26a7Z2nt3ik3UYi","Hen",1,0.6,8.483,NA,0,0,"No_AI",0
"1555",22,0,0,4,2,0.4,0.6,1,1,1,3,1,"R_3IbpMYJLNBPTLlE","Hen",1,0,8.662,NA,0,0,"No_AI",0
"1556",29,1,0,4,2,0.2,0,1,1,1,3,1,"R_3hEMc65WpXlRZpg","Hen",0,0,7.37,NA,0,0,"No_AI",0
"1557",46,1,1,4,4,0.4,0,1,0,1,2,0,"R_3LbwGB5jY4v2Hi5","Hen",0,0,14.234,NA,0,0,"No_AI",0
"1558",18,0,1,4,5,0.6,0,1,1,1,3,1,"R_2fpUYuvpZc7hfeR","Hen",0,0,9.064,NA,0,0,"No_AI",0
"1559",25,0,0,3,1,0,0,1,0,1,2,0,"R_12fKlLECgwF0NDe","Hen",0,0.2,13.368,NA,0,0,"No_AI",0
"1560",22,0,0,4,4,0.2,0.2,1,1,1,3,1,"R_Y4ysrIQ1Gqgqw8h","Hen",0,0.4,6.201,NA,0,0,"No_AI",0
"1561",38,1,1,4,3,0.4,0.2,1,1,1,3,1,"R_5sEfHinUXUiuFbP","Hen",0,0.6,3.993,NA,0,0,"No_AI",0
"1562",32,0,0,4,4,0.4,0.2,1,1,1,3,1,"R_3kNT5kFcHFCPJhT","Hen",0,0.6,11.885,NA,0,0,"No_AI",0
"1563",54,0,1,4,2,1,0.6,1,0,1,2,0,"R_1l42OqVwnYdxJ8f","Hen",0,0.6,20.12,NA,0,0,"No_AI",0
"1564",31,0,0,2,4,0.6,0.4,1,1,1,3,1,"R_23fwKuhlm4g9dwA","Hen",0,0.8,23.997,NA,0,0,"No_AI",0
"1565",33,0,0,2,4,0.6,0.2,1,1,1,3,1,"R_272JFncaVZ9WFdK","Hen",0,0.2,14.919,NA,0,0,"No_AI",0
"1566",19,0,1,3,3,0.6,0.4,1,1,1,3,1,"R_a4Y80TR5C45yB4B","Hen",1,0.8,50.331,NA,0,0,"No_AI",0
"1567",54,1,0,5,4,0.2,0.2,1,0,1,2,0,"R_2amByEI6KR7T1AS","Hen",0,0.8,9.799,NA,0,0,"No_AI",0
"1568",20,0,0,4,4,0.8,0.2,1,0,1,2,0,"R_eJXJ1RugnblJow9","Hen",1,0.4,7.228,NA,0,0,"No_AI",0
"1569",48,1,0,2,4,0.4,0.6,1,0,1,2,0,"R_1OEaXiF6Xs42rsn","Hen",0,0.6,44.862,NA,0,0,"No_AI",0
"1570",36,0,1,2,2,0.6,0.2,1,0,1,2,0,"R_1QtQoMjy78LyoDf","Hen",0,0.2,23.668,NA,0,0,"No_AI",0
"1571",33,1,1,4,2,0.6,0.2,1,1,1,3,1,"R_307OQjs96WIEAX4","Hen",0,0.6,8.2,NA,0,0,"No_AI",0
"1572",46,1,0,4,3,0.2,0.2,1,1,1,3,1,"R_yUtpzqHZBZbfO5r","Hen",0,0,16.36,NA,0,0,"No_AI",0
"1573",38,0,0,4,3,0.6,0.6,1,1,1,3,1,"R_2SDNwJSlNDzQKI4","Hen",0,0.6,33.901,NA,0,0,"No_AI",0
"1574",32,1,0,4,2,1,0.6,1,0,1,2,0,"R_2ygcqvOse7AxPfH","Hen",1,1,24.652,NA,0,0,"No_AI",0
"1575",25,1,1,4,3,0.6,0.2,1,1,1,3,1,"R_wUgyZabqSwDA4Y9","Hen",0,0.2,9.851,NA,0,0,"No_AI",0
"1576",18,0,0,3,2,0.2,0,0,0,1,1,0,"R_2E4NwdSazRP4TGE","Hen",0,0.2,21.485,NA,0,0,"No_AI",0
"1577",33,0,0,3,2,0.8,0,1,0,1,2,0,"R_3Dv90Lfjh1tTgL6","Hen",0,0,8.341,NA,0,0,"No_AI",0
"1578",58,1,1,4,4,0.2,0,1,0,1,2,0,"R_tLjwQQjei5qIBMt","Hen",0,0,24.568,NA,0,0,"No_AI",0
"1579",24,1,0,4,4,0.6,0,1,1,1,3,1,"R_2dzjMKw6OPvPipm","Hen",1,0.2,13.518,NA,0,0,"No_AI",0
"1580",29,0,1,4,4,0.4,0.2,1,1,1,3,1,"R_2So8JUQIsrbVu8K","Hen",1,0,15.165,NA,0,0,"No_AI",0
"1581",19,0,0,4,1,0.2,0,1,1,1,3,1,"R_1Iv1VxxfEO91KYT","Hen",0,0.2,5.186,NA,0,0,"No_AI",0
"1582",18,0,1,4,2,0.4,0,0,1,1,2,0,"R_3NWFiWcxIRu5vX2","Hen",1,0,8.887,NA,0,0,"No_AI",0
"1583",32,1,1,5,4,0.6,0.6,1,0,1,2,0,"R_Qg0pW0MrwzTlZvj","Hen",1,1,5.716,NA,0,0,"No_AI",0
"1584",32,1,1,5,4,0.6,0.6,1,0,1,2,0,"R_1BY4TZBPcDxBXCI","Hen",1,0.6,28.299,NA,0,0,"No_AI",0
"1585",36,0,1,5,1,0.4,0.4,1,1,1,3,1,"R_1pyUT2xKq7tDArL","Hen",0,0.4,17.334,NA,0,0,"No_AI",0
"1586",49,0,1,3,4,0.8,0.4,1,1,1,3,1,"R_10BJzh2xkqkXP9G","Hen",1,0.8,16.863,NA,0,0,"No_AI",0
"1587",34,1,1,2,3,0.2,0,1,1,1,3,1,"R_0wkGlbEsBo72LBv","Hen",0,0,69.906,NA,0,0,"No_AI",0
"1588",25,0,0,2,3,0.6,0.2,1,1,1,3,1,"R_1qUHBLbY2RlvVOV","Hen",0,0.2,18.901,NA,0,0,"No_AI",0
"1589",34,1,1,4,4,0.8,0.4,1,1,1,3,1,"R_QgY8hyXx0Pmc1dD","Hen",0,0.6,17.101,NA,0,0,"No_AI",0
"1590",33,1,0,3,3,0.2,0.2,1,0,0,1,0,"R_roGerEtWcV6TRNT","Hen",0,0,21.647,NA,0,0,"No_AI",0
"1591",44,1,1,4,4,0.4,0.4,1,1,1,3,1,"R_3jfxfISpaswm605","Hen",0,0.2,7.733,NA,0,0,"No_AI",0
"1592",35,0,0,5,1,0.6,0.6,1,0,0,1,0,"R_sNiUXsAQHUF0U9j","Hen",1,0,134.9,NA,0,0,"No_AI",0
"1593",27,0,0,4,2,1,1,1,1,1,3,1,"R_2uwzNn25d3H6Mu0","Hen",0,0.2,6.786,NA,0,0,"No_AI",0
"1594",57,1,0,4,4,0.6,0.2,1,1,1,3,1,"R_1OplfLWAJhmVrNk","Hen",1,0.2,22.134,NA,0,0,"No_AI",0
"1595",24,0,1,3,3,0.4,0.4,1,0,1,2,0,"R_3qsXvPziWMVXlCs","Hen",0,0.2,65.092,NA,0,0,"No_AI",0
"1596",31,1,1,4,1,0.4,0.4,1,1,1,3,1,"R_1o84p7QZFHNiUOh","Hen",0,0.2,14.338,NA,0,0,"No_AI",0
