"","age","college","male_num","AI_trust_num","Task_diff_num","Dmn_know_a_num","Dmn_know_p_num","atn_ch1_num","atn_ch2_num","atn_ch3_num","atn_ch_sum","atn_ch","Participant","Image","accuracy","confidence","time_taken","AI_use","AI","Bar","Group","animal"
"1995",27,0,0,4,2,1,1,1,1,1,3,1,"R_2uwzNn25d3H6Mu0","Log",0,1,24.198,NA,0,0,"No_AI",0
"1996",57,1,0,4,4,0.6,0.2,1,1,1,3,1,"R_1OplfLWAJhmVrNk","Log",0,1,6.588,NA,0,0,"No_AI",0
"1997",24,0,1,3,3,0.4,0.4,1,0,1,2,0,"R_3qsXvPziWMVXlCs","Log",0,1,5.139,NA,0,0,"No_AI",0
"1998",31,1,1,4,1,0.4,0.4,1,1,1,3,1,"R_1o84p7QZFHNiUOh","Log",0,1,10.517,NA,0,0,"No_AI",0
"1999",37,0,0,4,4,0.4,0.2,1,1,1,3,1,"R_OliIl76lWVWnUEp","Log",0,1,6.621,NA,0,0,"No_AI",0
"2000",64,0,0,4,4,0.2,0,1,1,1,3,1,"R_C1C5ojO7jGgIqml","Log",0,1,8.963,NA,0,0,"No_AI",0
"2001",47,0,0,4,4,0.8,0.2,1,1,1,3,1,"R_2vk6MQHU9u5Khfz","Log",0,1,24.054,NA,0,0,"No_AI",0
"2002",32,1,1,4,4,0.8,0,1,1,1,3,1,"R_w5d7tiTJJco0Bxv","Log",0,0.6,7.961,NA,0,0,"No_AI",0
"2003",45,1,0,2,4,0.6,0,1,1,1,3,1,"R_1HoVpK2zrJ4h2Da","Log",0,0.8,10.813,NA,0,0,"No_AI",0
"2004",51,1,1,4,2,0.6,0.4,1,1,1,3,1,"R_3Pe0OlQn2SyMRge","Log",0,0.8,18.694,NA,0,0,"No_AI",0
"2005",33,1,1,5,5,0.4,0.4,1,1,1,3,1,"R_1floJHnSj3EIGBW","Log",0,0.4,67.086,NA,0,0,"No_AI",0
"2006",40,1,0,5,3,0.2,0.2,1,1,1,3,1,"R_3smiF6LXktgnfF6","Log",0,1,5.942,NA,0,0,"No_AI",0
"2007",40,1,1,4,4,0.4,0,1,1,1,3,1,"R_9z8DUlB3BC9anEB","Log",0,0.6,6.401,NA,0,0,"No_AI",0
"2008",25,0,0,3,4,0.6,0,1,0,1,2,0,"R_3ND8S7eFPywQ0XG","Log",0,1,4.473,NA,0,0,"No_AI",0
"2009",25,1,0,2,4,0.6,0,1,1,1,3,1,"R_1N2efRTviFlAoWu","Log",0,0.8,6.48,NA,0,0,"No_AI",0
"2010",51,1,0,4,1,0.6,0.2,1,1,1,3,1,"R_3GqPPwHEwMIkCSF","Log",0,1,7.164,NA,0,0,"No_AI",0
"2011",22,0,1,3,2,0.4,0.2,1,1,1,3,1,"R_22mqvTFwijCFDOC","Mulb",0,0,4.804,NA,0,0,"No_AI",0
"2012",58,1,0,2,4,0.2,0,0,1,1,2,0,"R_vr9oYzUEhrjrmAF","Mulb",0,0.2,17.428,NA,0,0,"No_AI",0
"2013",18,0,0,3,3,0.6,0.4,1,0,1,2,0,"R_1eVGQkDn4wmTveD","Mulb",0,0.2,19.948,NA,0,0,"No_AI",0
"2014",59,0,0,3,2,0.4,0,1,1,1,3,1,"R_9SmL2ZpD54Eow3T","Mulb",1,0.4,10.159,NA,0,0,"No_AI",0
"2015",30,0,0,3,3,0.6,0.4,1,1,1,3,1,"R_2yegKpfProRdTHs","Mulb",0,0,16.641,NA,0,0,"No_AI",0
"2016",30,1,0,5,4,0,0,1,1,1,3,1,"R_3rSwlBik2Gfkh5B","Mulb",1,0,8.472,NA,0,0,"No_AI",0
"2017",24,1,1,5,5,0.4,0.2,1,1,1,3,1,"R_1EiEj4FyRqbuA40","Mulb",0,1,6.086,NA,0,0,"No_AI",0
"2018",18,0,1,3,3,0.6,0.2,1,1,0,2,0,"R_3iyQxtIShxHleOm","Mulb",1,0.2,9.591,NA,0,0,"No_AI",0
"2019",23,0,1,4,3,0.6,0,1,1,1,3,1,"R_3gTWxd8okkHqgWE","Mulb",0,0.2,12.204,NA,0,0,"No_AI",0
"2020",21,0,1,4,1,0.4,0.2,1,1,1,3,1,"R_0P91reh8CsGYQIV","Mulb",1,0,24.207,NA,0,0,"No_AI",0
"2021",20,0,0,4,2,0.8,0.6,1,0,0,1,0,"R_2WGM38KGUDeGLkc","Mulb",0,0.6,8.184,NA,0,0,"No_AI",0
"2022",31,1,1,4,4,0.8,0,1,1,1,3,1,"R_1K3CAo2kTuUk5pJ","Mulb",0,0,15.644,NA,0,0,"No_AI",0
"2023",21,0,0,2,2,0.4,0.4,1,1,1,3,1,"R_2aY973l52plt7Bv","Mulb",1,0.8,12.303,NA,0,0,"No_AI",0
"2024",23,0,1,2,3,0.4,0.2,1,1,1,3,1,"R_1N2EC9A3NcCumLn","Mulb",0,0,16.931,NA,0,0,"No_AI",0
"2025",26,1,1,2,5,0,0,1,1,1,3,1,"R_UxNdIEuBcSD4Jnr","Mulb",0,0.2,6.078,NA,0,0,"No_AI",0
"2026",22,1,1,2,4,0.4,0,1,1,1,3,1,"R_9XEw40pHMWQvsel","Mulb",0,0.4,7.195,NA,0,0,"No_AI",0
"2027",46,1,0,5,2,0.4,0.2,1,1,1,3,1,"R_2ClcZpBJkRng4bF","Mulb",0,0.8,10.988,NA,0,0,"No_AI",0
"2028",26,1,0,2,3,0.4,0.2,1,0,1,2,0,"R_w7z6QyyjQbmgn4t","Mulb",1,0.2,7.874,NA,0,0,"No_AI",0
"2029",25,1,0,4,4,0.4,0,1,1,1,3,1,"R_0CEZexeez6PmpY5","Mulb",0,0.4,9.464,NA,0,0,"No_AI",0
"2030",33,1,1,2,2,0.4,0.2,1,1,1,3,1,"R_wZSfcAGv5NaiceJ","Mulb",0,0.4,10.998,NA,0,0,"No_AI",0
"2031",41,0,1,4,4,0.2,0,1,1,1,3,1,"R_uknfXYnH7IEu6xb","Mulb",0,0.4,11.685,NA,0,0,"No_AI",0
"2032",30,0,1,3,2,0.4,0.4,1,0,1,2,0,"R_3KwJ0CY6mYNnCWX","Mulb",1,0.2,9.187,NA,0,0,"No_AI",0
"2033",23,0,1,3,2,0.2,0,1,1,1,3,1,"R_2VCRRO3FlQGg4yf","Mulb",0,0,9.163,NA,0,0,"No_AI",0
"2034",35,1,0,4,4,0.4,0,1,1,1,3,1,"R_3GllcSVAbWgPJc6","Mulb",1,0,17.871,NA,0,0,"No_AI",0
"2035",27,0,1,4,3,0.6,0,1,0,1,2,0,"R_PTHzERZQpfZFYLT","Mulb",1,0,9.553,NA,0,0,"No_AI",0
"2036",20,0,0,3,4,0.6,0,1,1,1,3,1,"R_XRkHP28XftIToGZ","Mulb",0,0.4,5.093,NA,0,0,"No_AI",0
"2037",59,0,0,1,2,1,0.4,1,1,1,3,1,"R_2Xii2SX9yhNcbdr","Mulb",1,0.2,25.944,NA,0,0,"No_AI",0
"2038",23,0,1,4,2,0.4,0.2,1,1,1,3,1,"R_2OOWqGVsHSMpKYP","Mulb",0,0.4,7.78,NA,0,0,"No_AI",0
"2039",21,0,1,4,4,0.4,0,1,1,1,3,1,"R_r9FFDydNduScHYZ","Mulb",0,0.2,14.018,NA,0,0,"No_AI",0
"2040",22,1,1,3,2,0.4,0.2,1,1,1,3,1,"R_21zzGKM7iwBK4ro","Mulb",0,0.2,7.298,NA,0,0,"No_AI",0
"2041",28,0,0,5,4,0.6,0.2,1,1,1,3,1,"R_27xRjOXD126VLMu","Mulb",0,0,5.049,NA,0,0,"No_AI",0
"2042",36,1,1,4,4,0.6,0,0,1,1,2,0,"R_1rluEh5Zo5QIoAJ","Mulb",0,0.4,8.364,NA,0,0,"No_AI",0
"2043",25,0,0,2,4,0.8,0.2,1,0,1,2,0,"R_3MDznKTUj3fvOxW","Mulb",1,0,6.315,NA,0,0,"No_AI",0
"2044",38,0,1,2,3,0.4,0,1,0,1,2,0,"R_1I4rKEIgLpt3GuB","Mulb",0,0.6,18.223,NA,0,0,"No_AI",0
"2045",20,0,1,3,2,0.4,0.2,1,1,1,3,1,"R_DpkR6vZ2iL5rMn7","Mulb",0,0.4,16.902,NA,0,0,"No_AI",0
"2046",19,0,1,1,4,0.6,0,1,1,1,3,1,"R_1QtlhAsDepwI9RN","Mulb",0,0,3.903,NA,0,0,"No_AI",0
"2047",28,1,0,1,4,0.2,0,1,1,1,3,1,"R_1F9rPW57TS2Nz7j","Mulb",1,0,10.351,NA,0,0,"No_AI",0
"2048",25,1,1,3,NA,0.6,0.2,1,1,1,3,1,"R_3RkCeoxW3QHvbUE","Mulb",0,0.4,6.564,NA,0,0,"No_AI",0
"2049",18,0,0,4,2,0.4,0,1,1,1,3,1,"R_2TEFTZFF7BLVxFe","Mulb",0,0.2,3.595,NA,0,0,"No_AI",0
"2050",29,1,1,4,2,0.4,0.4,1,1,1,3,1,"R_27JC9L7yPkmOEt5","Mulb",1,0.4,6.957,NA,0,0,"No_AI",0
"2051",30,1,0,4,4,0.6,0,1,1,1,3,1,"R_110gucIytMMzhRT","Mulb",0,0.6,8.342,NA,0,0,"No_AI",0
"2052",25,0,0,3,4,0.6,0,1,1,1,3,1,"R_6yDv4POVNnikrzH","Mulb",0,0,14.351,NA,0,0,"No_AI",0
"2053",20,0,1,2,4,1,0,1,1,1,3,1,"R_3Eh61fVL4wYbZBY","Mulb",0,0.2,9.565,NA,0,0,"No_AI",0
"2054",27,1,1,3,2,0.6,0.2,1,1,1,3,1,"R_1Kfj7417wIlqllb","Mulb",0,0.2,7.549,NA,0,0,"No_AI",0
"2055",37,1,0,4,2,0.6,0.6,1,1,1,3,1,"R_sHJu8Tm2ys4fFsZ","Mulb",1,0.8,13.479,NA,0,0,"No_AI",0
"2056",24,1,1,4,4,0.6,0,1,1,1,3,1,"R_31HNMw1wqj2Q5lP","Mulb",1,0.2,10.522,NA,0,0,"No_AI",0
"2057",27,1,0,2,4,0.4,0.2,1,1,1,3,1,"R_zVwVCcoJbKqVHyN","Mulb",1,0.2,9.343,NA,0,0,"No_AI",0
"2058",39,1,1,5,2,0.8,0.6,1,1,1,3,1,"R_PGVws6TJenVHYpr","Mulb",0,0,11.626,NA,0,0,"No_AI",0
"2059",20,0,1,3,4,0,0,1,1,1,3,1,"R_1FG34AxEY8JntO3","Mulb",0,0.8,6.059,NA,0,0,"No_AI",0
"2060",32,1,1,4,2,0.2,0,1,1,1,3,1,"R_3dTedqThDLeKo53","Mulb",0,0,5.858,NA,0,0,"No_AI",0
"2061",28,1,1,4,2,0.8,0.4,1,1,1,3,1,"R_1PS13gNhqWQkAzM","Mulb",1,0,7.858,NA,0,0,"No_AI",0
"2062",41,1,0,3,5,0.2,0,1,1,1,3,1,"R_XRFV1wd3KSh8w7L","Mulb",0,0.2,14.082,NA,0,0,"No_AI",0
"2063",57,0,0,2,4,0.2,0.4,1,0,1,2,0,"R_3D8ybG7SsU7w4jB","Mulb",1,0.4,9.008,NA,0,0,"No_AI",0
"2064",40,0,0,4,2,0.4,0.4,1,1,1,3,1,"R_tYXg6mdF9O0QPrX","Mulb",1,0.8,42.925,NA,0,0,"No_AI",0
"2065",28,1,1,2,4,0.6,0,1,1,1,3,1,"R_2dmOmqHlo0Qznkx","Mulb",1,0,42.738,NA,0,0,"No_AI",0
"2066",25,0,0,3,1,0.4,0,1,1,1,3,1,"R_31hMAot4jDSGS6Z","Mulb",1,0.2,10.337,NA,0,0,"No_AI",0
"2067",28,1,0,2,4,0.8,0.2,1,0,1,2,0,"R_3e2LsfjPy5BKRbC","Mulb",0,0.2,10.261,NA,0,0,"No_AI",0
"2068",21,0,1,4,3,0.6,0.2,1,1,1,3,1,"R_2cCNyQR8fYD8N5U","Mulb",1,0.2,11.588,NA,0,0,"No_AI",0
"2069",21,0,1,4,1,0.6,0,1,1,1,3,1,"R_yllLgeMlqTZDhLj","Mulb",1,0.2,9.005,NA,0,0,"No_AI",0
"2070",31,0,1,4,2,0.2,0.2,1,0,1,2,0,"R_3m2Z9IOpTigHrSU","Mulb",0,0.8,8.883,NA,0,0,"No_AI",0
"2071",54,1,1,4,4,0.6,0.4,1,0,1,2,0,"R_2RTYSLuS7jIV3VC","Mulb",0,0.2,12.041,NA,0,0,"No_AI",0
"2072",30,1,0,4,2,1,0.4,1,1,1,3,1,"R_2s7kl891Z9GBUWa","Mulb",1,0.8,6.184,NA,0,0,"No_AI",0
"2073",48,1,1,4,3,0.2,0,1,0,0,1,0,"R_2Y9h1b2E4GDjGlY","Mulb",1,0,7.625,NA,0,0,"No_AI",0
"2074",20,0,1,2,4,0.2,0,1,1,1,3,1,"R_2Ynup9mzbRziFag","Mulb",0,0,11.907,NA,0,0,"No_AI",0
"2075",27,1,0,2,4,0.6,0.2,0,0,1,1,0,"R_1hM6wa9kSUNH1Ep","Mulb",1,0.4,8.555,NA,0,0,"No_AI",0
"2076",23,0,1,3,2,0.4,0.2,1,1,1,3,1,"R_3dWI2pcrQ6pgWQW","Mulb",0,0.6,7.319,NA,0,0,"No_AI",0
"2077",29,1,0,4,4,0.8,0,1,1,1,3,1,"R_3O0wOumB2iXWwql","Mulb",0,0.2,23.568,NA,0,0,"No_AI",0
"2078",28,1,0,2,4,0.6,0.8,1,1,1,3,1,"R_2rBAY208NsMD2IE","Mulb",1,1,6.047,NA,0,0,"No_AI",0
"2079",34,1,1,3,4,0.6,0,1,1,1,3,1,"R_3Ei0VFuFY8NRNYI","Mulb",1,0,13.979,NA,0,0,"No_AI",0
"2080",25,1,1,2,3,0.4,0.2,1,0,1,2,0,"R_1g2sU5O3CsO3QFi","Mulb",0,1,4.683,NA,0,0,"No_AI",0
"2081",25,0,0,4,2,0.2,0.4,1,1,1,3,1,"R_3CUcOioBR7jsEmr","Mulb",1,0.4,20.845,NA,0,0,"No_AI",0
"2082",20,0,1,5,2,0.6,0.6,0,1,1,2,0,"R_2VxRm60qNqWMzvG","Mulb",1,0,94.783,NA,0,0,"No_AI",0
"2083",21,0,1,4,3,0.8,0,1,1,1,3,1,"R_1F5jopdza3Q288l","Mulb",1,0.6,5.872,NA,0,0,"No_AI",0
"2084",22,1,0,5,4,0.4,0,1,0,0,1,0,"R_1JRW0tZ4nfhwGDs","Mulb",1,0.8,6.332,NA,0,0,"No_AI",0
"2085",38,0,1,4,3,0.4,0,1,1,1,3,1,"R_b8ZWwSxP0PUf2y5","Mulb",0,0,8.764,NA,0,0,"No_AI",0
"2086",28,0,0,4,2,0.8,0.4,1,1,0,2,0,"R_31KpSuswjU9fRyK","Mulb",0,0.4,14.622,NA,0,0,"No_AI",0
"2087",20,0,1,5,4,0,0,1,1,1,3,1,"R_1FbQTuGHERv9hNh","Mulb",0,0.2,16.594,NA,0,0,"No_AI",0
"2088",41,0,1,4,4,1,1,1,0,1,2,0,"R_1EWnWzzjUzi0F4p","Mulb",1,0.6,21.661,NA,0,0,"No_AI",0
"2089",21,0,0,2,4,0.6,0.2,1,1,1,3,1,"R_3eHLwPbxKYA02rv","Mulb",0,0.2,13.508,NA,0,0,"No_AI",0
"2090",20,0,1,5,4,0.6,0.2,1,1,1,3,1,"R_1lB0UmQ0EKn17Kt","Mulb",0,0.8,15.965,NA,0,0,"No_AI",0
"2091",56,1,0,4,4,0.2,0.2,1,0,1,2,0,"R_1Injgg4T1mfn5VB","Mulb",0,0.8,20.133,NA,0,0,"No_AI",0
"2092",24,0,1,4,3,0.2,0.2,1,1,1,3,1,"R_UrUGrUYwcUzf9n3","Mulb",0,0,5.234,NA,0,0,"No_AI",0
"2093",38,1,1,3,4,0.6,0.6,1,1,1,3,1,"R_x5Rs1GxD4ju4N7r","Mulb",0,0.2,9.756,NA,0,0,"No_AI",0
"2094",39,0,1,5,1,0.2,0.4,1,1,1,3,1,"R_2uOLjZoSRPwCzMO","Mulb",1,0.4,12.571,NA,0,0,"No_AI",0
"2095",32,1,0,4,2,0.8,0.2,1,1,1,3,1,"R_svqMr55RTvSq9Tb","Mulb",0,0.6,11.087,NA,0,0,"No_AI",0
"2096",37,1,0,2,4,0.4,0,1,1,1,3,1,"R_1JVhO3JZuxaPwDj","Mulb",1,0,10.848,NA,0,0,"No_AI",0
"2097",32,0,1,4,3,0.6,0.4,1,1,1,3,1,"R_2nq062m405bPwLn","Mulb",0,0.6,4.447,NA,0,0,"No_AI",0
"2098",29,0,1,4,5,0,0,1,1,1,3,1,"R_3hu8aeWZDOaF2xr","Mulb",1,0,10.016,NA,0,0,"No_AI",0
"2099",34,0,1,4,3,0.2,0.2,1,1,1,3,1,"R_1f4bLhhQdj8vfBF","Mulb",0,0.6,8.998,NA,0,0,"No_AI",0
"2100",24,1,0,4,2,0.4,0.2,1,1,1,3,1,"R_3QJiOABg22on0Wi","Mulb",0,0,10.754,NA,0,0,"No_AI",0
"2101",41,1,0,4,2,0.6,0.2,1,1,1,3,1,"R_tQKevyemPIwqr2p","Mulb",0,0.6,5.658,NA,0,0,"No_AI",0
"2102",35,0,1,3,4,0.4,0,1,1,1,3,1,"R_2B8VbVp8QXPiZTJ","Mulb",0,0,8.59,NA,0,0,"No_AI",0
"2103",32,1,1,4,3,0.4,0,1,1,1,3,1,"R_1PTsrMRaxBVJ3Li","Mulb",1,0.2,9.642,NA,0,0,"No_AI",0
"2104",20,0,0,3,4,0.6,0.2,1,1,1,3,1,"R_2fATs8WTUoK2c5C","Mulb",1,0.6,11.803,NA,0,0,"No_AI",0
"2105",36,0,0,4,3,0.6,0.2,1,1,1,3,1,"R_DdTjh74QzXNHIaZ","Mulb",1,0,4.3,NA,0,0,"No_AI",0
"2106",34,1,0,2,4,0.4,0,1,1,1,3,1,"R_vITXm5mp1EtaDLP","Mulb",0,0,7.977,NA,0,0,"No_AI",0
"2107",20,0,0,4,2,0.6,0.4,1,1,1,3,1,"R_2ZNWWm7JSRn4WSU","Mulb",0,0.6,9.856,NA,0,0,"No_AI",0
"2108",36,0,0,5,2,0,0,1,1,0,2,0,"R_2ScxbuZLpxXGhZB","Mulb",0,0.6,11.348,NA,0,0,"No_AI",0
"2109",33,1,0,4,4,0.6,0,1,1,1,3,1,"R_6Yktf5yRyYQq5CV","Mulb",1,0.4,8.187,NA,0,0,"No_AI",0
"2110",26,1,0,2,3,1,0.2,1,0,0,1,0,"R_2cBhg2q86tKTvOY","Mulb",0,0,5.992,NA,0,0,"No_AI",0
"2111",20,0,0,4,4,0.8,0.2,1,1,1,3,1,"R_1fjyKx3MpvlArLz","Mulb",0,0.6,26.527,NA,0,0,"No_AI",0
"2112",20,0,0,3,4,0.4,0,1,1,1,3,1,"R_2xUXdzK9YkR2JC7","Mulb",1,0,7.482,NA,0,0,"No_AI",0
"2113",22,1,0,4,3,0.2,0,1,1,1,3,1,"R_2e4jjNhizs8CCEJ","Mulb",1,0,5.601,NA,0,0,"No_AI",0
"2114",31,1,1,4,4,0.4,0.2,1,1,1,3,1,"R_1118Q5jQdKSYqCf","Mulb",0,0.4,6.781,NA,0,0,"No_AI",0
"2115",19,0,1,4,3,0.8,0.4,0,0,0,0,0,"R_3G7XoU6W2Rpc07a","Mulb",1,0.2,11.297,NA,0,0,"No_AI",0
"2116",42,1,1,2,4,0.2,0,1,1,1,3,1,"R_1jIjvIpE80Qg7Th","Mulb",0,0,6.622,NA,0,0,"No_AI",0
"2117",46,1,0,4,4,0.2,0,1,1,1,3,1,"R_2cvH21TruCbSnrh","Mulb",1,0,9.826,NA,0,0,"No_AI",0
"2118",30,0,1,4,3,0.4,0,1,1,1,3,1,"R_3iybB6S0OqfYsir","Mulb",0,0,7.022,NA,0,0,"No_AI",0
"2119",23,0,1,5,2,0.6,0.4,1,1,1,3,1,"R_w6tKRNDOUb7NFSN","Mulb",0,0.4,30.275,NA,0,0,"No_AI",0
"2120",56,0,1,1,1,0.2,0,1,1,1,3,1,"R_3Pdx2J4VK1deDv2","Mulb",0,0.4,15.844,NA,0,0,"No_AI",0
"2121",18,0,1,5,2,0.4,0,1,1,1,3,1,"R_3rY7Dy21ENawstb","Mulb",0,0.2,4.918,NA,0,0,"No_AI",0
"2122",30,1,0,2,2,1,0,1,0,1,2,0,"R_3kFYnZ6hDbkfb3c","Mulb",1,0.4,11.577,NA,0,0,"No_AI",0
"2123",22,1,1,4,4,0.4,0,1,1,1,3,1,"R_3fv10VMtORusggP","Mulb",1,0.8,14.085,NA,0,0,"No_AI",0
"2124",36,1,1,2,4,0.2,0,1,1,1,3,1,"R_2tJQLagG2M6QdOa","Mulb",1,0,14.684,NA,0,0,"No_AI",0
"2125",27,0,0,3,4,0.6,0.4,1,0,1,2,0,"R_1OUhaHX2ruEcKJT","Mulb",0,0.2,6.442,NA,0,0,"No_AI",0
"2126",38,1,0,4,5,0.2,0,1,1,1,3,1,"R_1Q48jAD4pTY0iwE","Mulb",0,0.2,38.151,NA,0,0,"No_AI",0
"2127",27,1,1,4,5,0.2,0,1,1,1,3,1,"R_29ay5nG6FZMFmIO","Mulb",0,0.2,6.771,NA,0,0,"No_AI",0
"2128",20,0,0,2,2,0.6,0,1,1,1,3,1,"R_1kZXPjgdTdh1AjP","Mulb",1,0,25.881,NA,0,0,"No_AI",0
"2129",23,1,0,2,4,0.4,0,1,1,1,3,1,"R_SMYK1tVcbNmEcTL","Mulb",1,0,16.282,NA,0,0,"No_AI",0
"2130",36,1,1,4,4,0.4,0,1,1,1,3,1,"R_1pVVZ3s1CXu4QaD","Mulb",1,0.4,15.987,NA,0,0,"No_AI",0
"2131",18,0,0,2,4,0.2,0.4,1,1,1,3,1,"R_1gdxr3201bY7lCK","Mulb",1,0.8,18.044,NA,0,0,"No_AI",0
"2132",22,1,0,4,4,0.4,0.2,1,1,1,3,1,"R_3OcZLD9v026y7mT","Mulb",1,1,8.94,NA,0,0,"No_AI",0
"2133",18,0,1,5,4,0.4,0.4,1,1,1,3,1,"R_2DSqmhukIDHwKq0","Mulb",0,0.2,7.222,NA,0,0,"No_AI",0
"2134",31,0,0,5,4,0.2,0,1,1,1,3,1,"R_2S2MzXJuLzJTOFy","Mulb",1,0,6.626,NA,0,0,"No_AI",0
"2135",39,1,0,4,2,0.4,0.2,1,1,1,3,1,"R_1nOZBpHU8HVRcH4","Mulb",0,0.8,6.754,NA,0,0,"No_AI",0
"2136",38,1,1,4,4,0.8,0.2,1,0,0,1,0,"R_3PN5vXNaw42oN8v","Mulb",0,0.6,5.966,NA,0,0,"No_AI",0
"2137",21,0,0,4,3,0.2,0.2,1,1,1,3,1,"R_6s2aZB6FLy5MkCt","Mulb",0,0,14.832,NA,0,0,"No_AI",0
"2138",52,1,0,4,4,0.4,0.2,1,1,1,3,1,"R_115550r3jsDbEz3","Mulb",0,0.4,17.454,NA,0,0,"No_AI",0
"2139",26,1,0,4,4,0.4,0.2,1,1,1,3,1,"R_3RykCmjgM2Us0yf","Mulb",0,0.4,9.935,NA,0,0,"No_AI",0
"2140",36,1,1,2,2,0.6,0,0,1,1,2,0,"R_2QMz6qy0Rw9fREh","Mulb",0,0.2,6.869,NA,0,0,"No_AI",0
"2141",31,0,1,4,4,0.6,0.2,1,0,0,1,0,"R_2OIUJ9msNibA5yl","Mulb",0,0.2,3.31,NA,0,0,"No_AI",0
"2142",27,0,1,4,2,0.6,0.4,0,1,1,2,0,"R_3sdHLxIfsyO8mug","Mulb",0,0.2,5.999,NA,0,0,"No_AI",0
"2143",38,0,1,4,2,0.6,0.4,1,1,1,3,1,"R_2agDKb9RVaB7Fmr","Mulb",1,0.2,6.927,NA,0,0,"No_AI",0
"2144",51,1,0,2,4,0.4,0.2,1,1,1,3,1,"R_3ERXkInRZ4NtkC1","Mulb",0,0,28.48,NA,0,0,"No_AI",0
"2145",23,1,0,2,4,0.4,0,1,1,1,3,1,"R_wYU8Ay6n4JYZCWl","Mulb",0,0.4,6.693,NA,0,0,"No_AI",0
"2146",32,0,0,4,3,0.8,0,1,0,1,2,0,"R_3kjGeZPZPhdUmWe","Mulb",0,0,8.731,NA,0,0,"No_AI",0
"2147",50,0,1,5,2,1,0.6,1,0,1,2,0,"R_2YxhIfMLMuBu5Yw","Mulb",0,0.4,38.494,NA,0,0,"No_AI",0
"2148",55,1,1,5,5,0.2,0.2,1,0,1,2,0,"R_2ygfLUFaggmBQaK","Mulb",1,0.4,11.401,NA,0,0,"No_AI",0
"2149",21,1,1,4,3,0.6,0,1,1,1,3,1,"R_2TYkTN8cgPC5ukE","Mulb",1,0.4,8.238,NA,0,0,"No_AI",0
"2150",41,0,0,4,2,0.8,0,1,1,1,3,1,"R_p3rnbbpcsldDCsp","Mulb",0,0.6,16.59,NA,0,0,"No_AI",0
"2151",28,0,0,4,4,0.4,0,1,1,1,3,1,"R_2sdpWvbS4vVLQYY","Mulb",0,0,38.132,NA,0,0,"No_AI",0
"2152",31,1,0,1,4,0.8,0.6,1,1,1,3,1,"R_bCuE4HUBiyUmrmx","Mulb",0,0.6,5.563,NA,0,0,"No_AI",0
"2153",23,1,0,2,4,0,0,1,1,1,3,1,"R_vGrVNIqJgvPHmYp","Mulb",0,0.2,27.086,NA,0,0,"No_AI",0
"2154",42,1,0,NA,3,0.6,0.2,1,1,1,3,1,"R_9TvQFQN6JowGJbz","Mulb",1,0.2,8.788,NA,0,0,"No_AI",0
"2155",20,0,0,2,4,0.2,0.2,1,1,1,3,1,"R_2fjJvTfW1wxZm0c","Mulb",0,0.2,11.077,NA,0,0,"No_AI",0
"2156",19,0,0,4,2,0.6,0.6,1,1,1,3,1,"R_3KMw41QeLaG8F5G","Mulb",0,0.4,6.868,NA,0,0,"No_AI",0
"2157",28,0,0,4,4,0.4,0,1,1,1,3,1,"R_26a7Z2nt3ik3UYi","Mulb",1,0.8,11.657,NA,0,0,"No_AI",0
"2158",22,0,0,4,2,0.4,0.6,1,1,1,3,1,"R_3IbpMYJLNBPTLlE","Mulb",1,0.6,9.756,NA,0,0,"No_AI",0
"2159",29,1,0,4,2,0.2,0,1,1,1,3,1,"R_3hEMc65WpXlRZpg","Mulb",0,0.4,10.54,NA,0,0,"No_AI",0
"2160",46,1,1,4,4,0.4,0,1,0,1,2,0,"R_3LbwGB5jY4v2Hi5","Mulb",1,0,12.78,NA,0,0,"No_AI",0
"2161",18,0,1,4,5,0.6,0,1,1,1,3,1,"R_2fpUYuvpZc7hfeR","Mulb",1,0.4,7.986,NA,0,0,"No_AI",0
"2162",25,0,0,3,1,0,0,1,0,1,2,0,"R_12fKlLECgwF0NDe","Mulb",0,0.4,14.775,NA,0,0,"No_AI",0
"2163",22,0,0,4,4,0.2,0.2,1,1,1,3,1,"R_Y4ysrIQ1Gqgqw8h","Mulb",0,0,25.813,NA,0,0,"No_AI",0
"2164",38,1,1,4,3,0.4,0.2,1,1,1,3,1,"R_5sEfHinUXUiuFbP","Mulb",1,0.2,4.672,NA,0,0,"No_AI",0
"2165",32,0,0,4,4,0.4,0.2,1,1,1,3,1,"R_3kNT5kFcHFCPJhT","Mulb",0,0.4,9.04,NA,0,0,"No_AI",0
"2166",54,0,1,4,2,1,0.6,1,0,1,2,0,"R_1l42OqVwnYdxJ8f","Mulb",1,1,7.301,NA,0,0,"No_AI",0
"2167",31,0,0,2,4,0.6,0.4,1,1,1,3,1,"R_23fwKuhlm4g9dwA","Mulb",0,0.4,11.859,NA,0,0,"No_AI",0
"2168",33,0,0,2,4,0.6,0.2,1,1,1,3,1,"R_272JFncaVZ9WFdK","Mulb",0,0,9.603,NA,0,0,"No_AI",0
"2169",19,0,1,3,3,0.6,0.4,1,1,1,3,1,"R_a4Y80TR5C45yB4B","Mulb",1,0.6,42.304,NA,0,0,"No_AI",0
"2170",54,1,0,5,4,0.2,0.2,1,0,1,2,0,"R_2amByEI6KR7T1AS","Mulb",0,0.2,7.979,NA,0,0,"No_AI",0
