"","ResponseId","age","college","male_num","AI_trust_num","Task_diff_num","Dmn_know_a_num","Dmn_know_p_num","atn_ch","accuracy","confidence","time_taken","AI_use","AI","bar"
"293","R_2B8VbVp8QXPiZTJ",35,0,1,3,4,0.4,0,1,0.538461538461538,0.4,9.43807692307692,0.292307692307692,1,0
"294","R_1PTsrMRaxBVJ3Li",32,1,1,4,3,0.4,0,1,0.692307692307692,0.615384615384615,7.03069230769231,0.707692307692308,1,1
"295","R_2fATs8WTUoK2c5C",20,0,0,3,4,0.6,0.2,1,0.615384615384615,0.876923076923077,5.01023076923077,0.553846153846154,1,0
"296","R_DdTjh74QzXNHIaZ",36,0,0,4,3,0.6,0.2,1,0.615384615384615,0.476923076923077,10.3294615384615,0.8,1,1
"297","R_vITXm5mp1EtaDLP",34,1,0,2,4,0.4,0,1,0.615384615384615,0.769230769230769,7.94807692307692,0.769230769230769,1,1
"298","R_2ZNWWm7JSRn4WSU",20,0,0,4,2,0.6,0.4,1,0.615384615384615,0.738461538461538,6.93484615384615,0.507692307692308,1,1
"299","R_2ScxbuZLpxXGhZB",36,0,0,5,2,0,0,0,0.692307692307692,0.815384615384615,8.58215384615385,0.892307692307692,1,1
"300","R_6Yktf5yRyYQq5CV",33,1,0,4,4,0.6,0,1,0.769230769230769,0.538461538461538,5.01192307692308,0.707692307692308,1,0
"301","R_2cBhg2q86tKTvOY",26,1,0,2,3,1,0.2,0,0.692307692307692,0.338461538461538,6.74515384615385,0.292307692307692,1,1
"302","R_1fjyKx3MpvlArLz",20,0,0,4,4,0.8,0.2,1,0.692307692307692,0.676923076923077,9.61653846153846,0.584615384615385,1,0
"303","R_2xUXdzK9YkR2JC7",20,0,0,3,4,0.4,0,1,0.769230769230769,0.569230769230769,12.0313076923077,0.384615384615385,1,1
"304","R_2e4jjNhizs8CCEJ",22,1,0,4,3,0.2,0,1,0.692307692307692,0.723076923076923,6.46776923076923,0.784615384615385,1,0
"305","R_1118Q5jQdKSYqCf",31,1,1,4,4,0.4,0.2,1,0.615384615384615,0.6,13.3507692307692,0.538461538461538,1,0
"306","R_3G7XoU6W2Rpc07a",19,0,1,4,3,0.8,0.4,0,0.692307692307692,0.769230769230769,7.70169230769231,0.615384615384615,1,1
"307","R_1jIjvIpE80Qg7Th",42,1,1,2,4,0.2,0,1,0.538461538461538,0.692307692307692,4.36115384615385,0.753846153846154,1,0
"308","R_2cvH21TruCbSnrh",46,1,0,4,4,0.2,0,1,0.615384615384615,0.615384615384615,11.9253076923077,0.938461538461538,1,0
"309","R_3iybB6S0OqfYsir",30,0,1,4,3,0.4,0,1,0.692307692307692,0.738461538461538,5.98807692307692,0.707692307692308,1,1
"310","R_w6tKRNDOUb7NFSN",23,0,1,5,2,0.6,0.4,1,0.615384615384615,0.630769230769231,8.17761538461538,0.676923076923077,1,1
"311","R_3Pdx2J4VK1deDv2",56,0,1,1,1,0.2,0,1,0.384615384615385,0.4,8.93769230769231,0,1,0
"312","R_3rY7Dy21ENawstb",18,0,1,5,2,0.4,0,1,0.538461538461538,0.769230769230769,6.53923076923077,0.692307692307692,1,1
"313","R_3kFYnZ6hDbkfb3c",30,1,0,2,2,1,0,0,0.692307692307692,0.846153846153846,7.86915384615385,0.446153846153846,1,1
"314","R_3fv10VMtORusggP",22,1,1,4,4,0.4,0,1,0.692307692307692,0.815384615384615,13.7720769230769,0.676923076923077,1,0
"315","R_2tJQLagG2M6QdOa",36,1,1,2,4,0.2,0,1,0.538461538461538,0.4,12.8493076923077,0.307692307692308,1,1
"316","R_1OUhaHX2ruEcKJT",27,0,0,3,4,0.6,0.4,0,0.615384615384615,0.261538461538462,6.24069230769231,0.492307692307692,1,1
"317","R_1Q48jAD4pTY0iwE",38,1,0,4,5,0.2,0,1,0.384615384615385,0.476923076923077,7.44907692307692,0.430769230769231,1,0
"318","R_29ay5nG6FZMFmIO",27,1,1,4,5,0.2,0,1,0.615384615384615,0.430769230769231,5.19884615384615,0.584615384615385,1,0
"319","R_1kZXPjgdTdh1AjP",20,0,0,2,2,0.6,0,1,0.538461538461538,0.630769230769231,10.8067692307692,0.646153846153846,1,1
"320","R_SMYK1tVcbNmEcTL",23,1,0,2,4,0.4,0,1,0.461538461538462,0.538461538461538,9.58292307692308,0.523076923076923,1,0
"321","R_1pVVZ3s1CXu4QaD",36,1,1,4,4,0.4,0,1,0.692307692307692,0.738461538461538,12.7902307692308,0.769230769230769,1,0
"322","R_1gdxr3201bY7lCK",18,0,0,2,4,0.2,0.4,1,0.769230769230769,0.492307692307692,6.006,0.430769230769231,1,0
"323","R_3OcZLD9v026y7mT",22,1,0,4,4,0.4,0.2,1,0.538461538461538,0.846153846153846,9.314,0.723076923076923,1,0
"324","R_2DSqmhukIDHwKq0",18,0,1,5,4,0.4,0.4,1,0.538461538461538,0.723076923076923,7.19169230769231,0.707692307692308,1,1
"325","R_2S2MzXJuLzJTOFy",31,0,0,5,4,0.2,0,1,0.692307692307692,0.261538461538462,14.6160769230769,0.384615384615385,1,0
"326","R_1nOZBpHU8HVRcH4",39,1,0,4,2,0.4,0.2,1,0.769230769230769,0.369230769230769,5.03153846153846,0.384615384615385,1,0
"327","R_3PN5vXNaw42oN8v",38,1,1,4,4,0.8,0.2,0,0.615384615384615,0.738461538461538,5.08892307692308,0.584615384615385,1,1
"328","R_6s2aZB6FLy5MkCt",21,0,0,4,3,0.2,0.2,1,0.692307692307692,0.446153846153846,10.4349230769231,0.415384615384615,1,0
"329","R_115550r3jsDbEz3",52,1,0,4,4,0.4,0.2,1,0.615384615384615,0.461538461538462,8.77207692307692,0.446153846153846,1,1
"330","R_3RykCmjgM2Us0yf",26,1,0,4,4,0.4,0.2,1,0.692307692307692,0.738461538461538,10.7346153846154,0.815384615384615,1,0
"331","R_2QMz6qy0Rw9fREh",36,1,1,2,2,0.6,0,0,0.615384615384615,0.846153846153846,4.83846153846154,0.738461538461538,1,1
"332","R_2OIUJ9msNibA5yl",31,0,1,4,4,0.6,0.2,0,0.461538461538462,0.630769230769231,4.97669230769231,0.692307692307692,1,1
"333","R_3sdHLxIfsyO8mug",27,0,1,4,2,0.6,0.4,0,0.692307692307692,0.415384615384615,5.65053846153846,0.492307692307692,1,1
"334","R_2agDKb9RVaB7Fmr",38,0,1,4,2,0.6,0.4,1,0.615384615384615,0.661538461538462,7.04430769230769,0.584615384615385,1,1
"335","R_3ERXkInRZ4NtkC1",51,1,0,2,4,0.4,0.2,1,0.615384615384615,0.753846153846154,8.00553846153846,0.415384615384615,1,1
"336","R_wYU8Ay6n4JYZCWl",23,1,0,2,4,0.4,0,1,0.692307692307692,0.507692307692308,6.891,0.430769230769231,1,1
"337","R_3kjGeZPZPhdUmWe",32,0,0,4,3,0.8,0,0,0.538461538461538,0.476923076923077,9.17846153846154,0.307692307692308,1,0
"338","R_2YxhIfMLMuBu5Yw",50,0,1,5,2,1,0.6,0,0.615384615384615,0.661538461538462,13.3783846153846,0.907692307692308,1,0
"339","R_2ygfLUFaggmBQaK",55,1,1,5,5,0.2,0.2,0,0.615384615384615,0.661538461538462,7.827,0.6,1,1
"340","R_2TYkTN8cgPC5ukE",21,1,1,4,3,0.6,0,1,0.461538461538462,0.615384615384615,9.53807692307692,0.338461538461538,1,0
"341","R_p3rnbbpcsldDCsp",41,0,0,4,2,0.8,0,1,0.692307692307692,0.553846153846154,13.8636153846154,0.446153846153846,1,1
"342","R_2sdpWvbS4vVLQYY",28,0,0,4,4,0.4,0,1,0.692307692307692,0.369230769230769,9.19315384615385,0.430769230769231,1,1
"343","R_bCuE4HUBiyUmrmx",31,1,0,1,4,0.8,0.6,1,0.692307692307692,0.507692307692308,6.42284615384615,0.169230769230769,1,0
"344","R_vGrVNIqJgvPHmYp",23,1,0,2,4,0,0,1,0.692307692307692,0.430769230769231,11.7696153846154,0.492307692307692,1,1
"345","R_9TvQFQN6JowGJbz",42,1,0,NA,3,0.6,0.2,1,0.615384615384615,0.769230769230769,11.9213846153846,0.815384615384615,1,0
"346","R_2fjJvTfW1wxZm0c",20,0,0,2,4,0.2,0.2,1,0.615384615384615,0.630769230769231,24.8884615384615,0.584615384615385,1,1
"347","R_3KMw41QeLaG8F5G",19,0,0,4,2,0.6,0.6,1,0.615384615384615,0.738461538461538,8.31130769230769,0.615384615384615,1,0
"348","R_26a7Z2nt3ik3UYi",28,0,0,4,4,0.4,0,1,0.692307692307692,0.661538461538462,16.7950769230769,0.6,1,0
"349","R_3IbpMYJLNBPTLlE",22,0,0,4,2,0.4,0.6,1,0.615384615384615,0.738461538461538,5.914,0.861538461538461,1,0
"350","R_3hEMc65WpXlRZpg",29,1,0,4,2,0.2,0,1,0.615384615384615,0.4,10.3273076923077,0.415384615384615,1,0
"351","R_3LbwGB5jY4v2Hi5",46,1,1,4,4,0.4,0,0,0.615384615384615,0.538461538461538,8.476,0.553846153846154,1,1
"352","R_2fpUYuvpZc7hfeR",18,0,1,4,5,0.6,0,1,0.461538461538462,0.538461538461538,6.41438461538462,0.646153846153846,1,0
"353","R_12fKlLECgwF0NDe",25,0,0,3,1,0,0,0,0.384615384615385,0.661538461538462,9.86938461538461,0.553846153846154,1,1
"354","R_Y4ysrIQ1Gqgqw8h",22,0,0,4,4,0.2,0.2,1,0.615384615384615,0.353846153846154,10.4478461538462,0.276923076923077,1,1
"355","R_5sEfHinUXUiuFbP",38,1,1,4,3,0.4,0.2,1,0.615384615384615,0.692307692307692,4.70792307692308,0.738461538461538,1,1
"356","R_3kNT5kFcHFCPJhT",32,0,0,4,4,0.4,0.2,1,0.692307692307692,0.661538461538462,18.6503846153846,0.584615384615385,1,0
"357","R_1l42OqVwnYdxJ8f",54,0,1,4,2,1,0.6,0,0.692307692307692,0.769230769230769,7.07153846153846,0.753846153846154,1,0
"358","R_23fwKuhlm4g9dwA",31,0,0,2,4,0.6,0.4,1,0.538461538461538,0.676923076923077,6.88030769230769,0.661538461538462,1,0
"359","R_272JFncaVZ9WFdK",33,0,0,2,4,0.6,0.2,1,0.615384615384615,0.6,10.1028461538462,0.492307692307692,1,1
"360","R_a4Y80TR5C45yB4B",19,0,1,3,3,0.6,0.4,1,0.615384615384615,0.723076923076923,12.3207692307692,0.661538461538462,1,1
"361","R_2amByEI6KR7T1AS",54,1,0,5,4,0.2,0.2,0,0.615384615384615,0.938461538461538,6.65507692307692,0.953846153846154,1,1
"362","R_eJXJ1RugnblJow9",20,0,0,4,4,0.8,0.2,0,0.538461538461538,0.707692307692308,16.6017692307692,0.384615384615385,1,1
"363","R_1OEaXiF6Xs42rsn",48,1,0,2,4,0.4,0.6,0,0.692307692307692,0.615384615384615,8.40730769230769,0.507692307692308,1,0
"364","R_1QtQoMjy78LyoDf",36,0,1,2,2,0.6,0.2,0,0.615384615384615,0.615384615384615,12.7333846153846,0.569230769230769,1,1
"365","R_307OQjs96WIEAX4",33,1,1,4,2,0.6,0.2,1,0.692307692307692,0.707692307692308,11.5756153846154,0.676923076923077,1,0
"366","R_yUtpzqHZBZbfO5r",46,1,0,4,3,0.2,0.2,1,0.461538461538462,0.292307692307692,13.1091538461538,0.415384615384615,1,1
"367","R_2SDNwJSlNDzQKI4",38,0,0,4,3,0.6,0.6,1,0.615384615384615,0.692307692307692,11.2586923076923,0.692307692307692,1,0
"368","R_2ygcqvOse7AxPfH",32,1,0,4,2,1,0.6,0,0.384615384615385,0.907692307692308,13.9779230769231,0.584615384615385,1,0
"369","R_wUgyZabqSwDA4Y9",25,1,1,4,3,0.6,0.2,1,0.615384615384615,0.769230769230769,12.5403846153846,0.769230769230769,1,1
"370","R_2E4NwdSazRP4TGE",18,0,0,3,2,0.2,0,0,0.538461538461538,0.415384615384615,11.5273076923077,0.261538461538462,1,0
"371","R_3Dv90Lfjh1tTgL6",33,0,0,3,2,0.8,0,0,0.769230769230769,0.692307692307692,10.9231538461538,0.615384615384615,1,1
"372","R_tLjwQQjei5qIBMt",58,1,1,4,4,0.2,0,0,0.615384615384615,0.676923076923077,16.542,0.723076923076923,1,1
"373","R_2dzjMKw6OPvPipm",24,1,0,4,4,0.6,0,1,0.538461538461538,0.892307692307692,11.4354615384615,0.492307692307692,1,0
"374","R_2So8JUQIsrbVu8K",29,0,1,4,4,0.4,0.2,1,0.692307692307692,0.661538461538462,15.8157692307692,0.569230769230769,1,1
"375","R_1Iv1VxxfEO91KYT",19,0,0,4,1,0.2,0,1,0.615384615384615,0.569230769230769,19.4953846153846,0.646153846153846,1,1
"376","R_3NWFiWcxIRu5vX2",18,0,1,4,2,0.4,0,0,0.461538461538462,0.584615384615385,6.86776923076923,0.646153846153846,1,1
"377","R_Qg0pW0MrwzTlZvj",32,1,1,5,4,0.6,0.6,0,0.615384615384615,0.923076923076923,18.3035384615385,0.953846153846154,1,0
"378","R_1BY4TZBPcDxBXCI",32,1,1,5,4,0.6,0.6,0,0.615384615384615,0.923076923076923,12.8988461538462,0.984615384615385,1,1
"379","R_1pyUT2xKq7tDArL",36,0,1,5,1,0.4,0.4,1,0.692307692307692,0.6,22.5351538461538,0.753846153846154,1,0
"380","R_10BJzh2xkqkXP9G",49,0,1,3,4,0.8,0.4,1,0.615384615384615,0.676923076923077,11.9168461538462,0.461538461538462,1,1
"381","R_0wkGlbEsBo72LBv",34,1,1,2,3,0.2,0,1,0.615384615384615,0.415384615384615,30.3656923076923,0.292307692307692,1,0
"382","R_1qUHBLbY2RlvVOV",25,0,0,2,3,0.6,0.2,1,0.769230769230769,0.723076923076923,17.5168461538462,0.692307692307692,1,0
"383","R_QgY8hyXx0Pmc1dD",34,1,1,4,4,0.8,0.4,1,0.384615384615385,0.815384615384615,16.261,0.292307692307692,1,0
"384","R_roGerEtWcV6TRNT",33,1,0,3,3,0.2,0.2,0,0.692307692307692,0.6,15.8341538461538,0.507692307692308,1,1
"385","R_3jfxfISpaswm605",44,1,1,4,4,0.4,0.4,1,0.615384615384615,0.523076923076923,10.3365384615385,0.646153846153846,1,1
"386","R_sNiUXsAQHUF0U9j",35,0,0,5,1,0.6,0.6,0,0.615384615384615,0.507692307692308,29.4020769230769,0.523076923076923,1,0
"387","R_2uwzNn25d3H6Mu0",27,0,0,4,2,1,1,1,0.538461538461538,0.738461538461538,5.52423076923077,0.723076923076923,1,0
"388","R_1OplfLWAJhmVrNk",57,1,0,4,4,0.6,0.2,1,0.692307692307692,0.738461538461538,10.1746923076923,0.723076923076923,1,0
"389","R_3qsXvPziWMVXlCs",24,0,1,3,3,0.4,0.4,0,0.615384615384615,0.876923076923077,33.5018461538462,0.615384615384615,1,1
"390","R_1o84p7QZFHNiUOh",31,1,1,4,1,0.4,0.4,1,0.692307692307692,0.723076923076923,5.733,0.692307692307692,1,1
"391","R_OliIl76lWVWnUEp",37,0,0,4,4,0.4,0.2,1,0.538461538461538,0.523076923076923,13.7477692307692,0.523076923076923,1,1
"392","R_C1C5ojO7jGgIqml",64,0,0,4,4,0.2,0,1,0.692307692307692,0.553846153846154,15.6605384615385,0.369230769230769,1,1
"393","R_2vk6MQHU9u5Khfz",47,0,0,4,4,0.8,0.2,1,0.846153846153846,0.507692307692308,21.5291538461538,0.353846153846154,1,0
"394","R_w5d7tiTJJco0Bxv",32,1,1,4,4,0.8,0,1,0.615384615384615,0.692307692307692,10.7207692307692,0.523076923076923,1,0
"395","R_1HoVpK2zrJ4h2Da",45,1,0,2,4,0.6,0,1,0.769230769230769,0.646153846153846,21.9750769230769,0.523076923076923,1,0
"396","R_3Pe0OlQn2SyMRge",51,1,1,4,2,0.6,0.4,1,0.461538461538462,0.738461538461538,23.2043846153846,0.461538461538462,1,0
"397","R_1floJHnSj3EIGBW",33,1,1,5,5,0.4,0.4,1,0.615384615384615,0.6,29.4275384615385,0.830769230769231,1,0
"398","R_3smiF6LXktgnfF6",40,1,0,5,3,0.2,0.2,1,0.615384615384615,0.692307692307692,5.13938461538461,0.953846153846154,1,0
"399","R_9z8DUlB3BC9anEB",40,1,1,4,4,0.4,0,1,0.538461538461538,0.6,7.82792307692308,0.723076923076923,1,0
"400","R_3ND8S7eFPywQ0XG",25,0,0,3,4,0.6,0,0,0.692307692307692,0.646153846153846,9.34907692307692,0.569230769230769,1,1
"401","R_1N2efRTviFlAoWu",25,1,0,2,4,0.6,0,1,0.461538461538462,0.538461538461538,17.4354615384615,0.461538461538462,1,1
"402","R_3GqPPwHEwMIkCSF",51,1,0,4,1,0.6,0.2,1,0.692307692307692,0.892307692307692,9.38130769230769,0.707692307692308,1,1
