"","ResponseId","age","college","male_num","AI_trust_num","Task_diff_num","Dmn_know_a_num","Dmn_know_p_num","atn_ch","accuracy","confidence","time_taken","AI_use","AI","bar"
"384","R_roGerEtWcV6TRNT",33,1,0,3,3,0.2,0.2,0,0.578947368421053,0.589473684210526,29.4175263157895,0.452631578947368,1,1
"385","R_3jfxfISpaswm605",44,1,1,4,4,0.4,0.4,1,0.421052631578947,0.357894736842105,9.95352631578947,0.673684210526316,1,1
"386","R_sNiUXsAQHUF0U9j",35,0,0,5,1,0.6,0.6,0,0.526315789473684,0.505263157894737,52.5165263157895,0.547368421052632,1,0
"387","R_2uwzNn25d3H6Mu0",27,0,0,4,2,1,1,1,0.473684210526316,0.694736842105263,8.99836842105263,0.778947368421053,1,0
"388","R_1OplfLWAJhmVrNk",57,1,0,4,4,0.6,0.2,1,0.473684210526316,0.642105263157895,9.16642105263158,0.684210526315789,1,0
"389","R_3qsXvPziWMVXlCs",24,0,1,3,3,0.4,0.4,0,0.578947368421053,0.747368421052632,21.2991578947368,0.452631578947368,1,1
"390","R_1o84p7QZFHNiUOh",31,1,1,4,1,0.4,0.4,1,0.473684210526316,0.421052631578947,7.87052631578947,0.473684210526316,1,1
"391","R_OliIl76lWVWnUEp",37,0,0,4,4,0.4,0.2,1,0.684210526315789,0.421052631578947,14.6886842105263,0.484210526315789,1,1
"392","R_C1C5ojO7jGgIqml",64,0,0,4,4,0.2,0,1,0.526315789473684,0.48421052631579,17.2411578947368,0.421052631578947,1,1
"393","R_2vk6MQHU9u5Khfz",47,0,0,4,4,0.8,0.2,1,0.315789473684211,0.273684210526316,19.8564736842105,0.2,1,0
"394","R_w5d7tiTJJco0Bxv",32,1,1,4,4,0.8,0,1,0.526315789473684,0.326315789473684,9.76126315789474,0.589473684210526,1,0
"395","R_1HoVpK2zrJ4h2Da",45,1,0,2,4,0.6,0,1,0.526315789473684,0.442105263157895,13.0981578947368,0.473684210526316,1,0
"396","R_3Pe0OlQn2SyMRge",51,1,1,4,2,0.6,0.4,1,0.315789473684211,0.568421052631579,18.5884736842105,0.726315789473684,1,0
"397","R_1floJHnSj3EIGBW",33,1,1,5,5,0.4,0.4,1,0.526315789473684,0.515789473684211,43.5138421052632,0.810526315789474,1,0
"398","R_3smiF6LXktgnfF6",40,1,0,5,3,0.2,0.2,1,0.526315789473684,0.48421052631579,7.29836842105263,0.88421052631579,1,0
"399","R_9z8DUlB3BC9anEB",40,1,1,4,4,0.4,0,1,0.578947368421053,0.389473684210526,7.70468421052632,0.568421052631579,1,0
"400","R_3ND8S7eFPywQ0XG",25,0,0,3,4,0.6,0,0,0.368421052631579,0.536842105263158,10.2291578947368,0.442105263157895,1,1
"401","R_1N2efRTviFlAoWu",25,1,0,2,4,0.6,0,1,0.421052631578947,0.515789473684211,20.5376315789474,0.536842105263158,1,1
"402","R_3GqPPwHEwMIkCSF",51,1,0,4,1,0.6,0.2,1,0.578947368421053,0.842105263157895,16.0303157894737,0.852631578947368,1,1
